index,Rent,SurfaceArea,RoomsNumber,Address,RentPerArea,RentPerRoom,AreaPerRoom,ZipCode,City
569,7070.0,105.0,3.0,"Cramerstrasse 8-12, 8004 Zurich",67.33333333333333,2356.6666666666665,35.0,8-12,Zurich
571,2530.0,78.0,3.5,"Witikonerstrasse 54, 8032 Zurich",32.43589743589744,722.8571428571429,22.285714285714285,54,Zurich
572,4220.0,86.0,4.5,"Berninastrasse 58, 8057 Zurich",49.06976744186046,937.7777777777778,19.11111111111111,58,Zurich
573,4680.0,160.0,7.5,"Im oberen Boden 19, 8049 Zurich",29.25,624.0,21.333333333333332,19,Zurich
574,3280.0,136.0,5.0,"Farenweg 6, 8038 Zurich",24.11764705882353,656.0,27.2,6,Zurich
576,2800.0,109.0,4.5,"Im Struppen 5, 8048 Zurich",25.68807339449541,622.2222222222222,24.22222222222222,5,Zurich
577,6050.0,185.0,7.5,"Clausiusstrasse 62, 8006 Zurich",32.7027027027027,806.6666666666666,24.666666666666668,62,Zurich
578,4920.0,175.0,6.5,"Wibichstrasse 88, 8037 Zurich",28.114285714285714,756.9230769230769,26.923076923076923,88,Zurich
579,2870.0,61.0,3.5,"Feldstrasse 55, 8004 Zurich",47.049180327868854,820.0,17.428571428571427,55,Zurich
580,3080.0,165.0,6.5,"Albisstrasse 10, 8038 Zurich",18.666666666666668,473.84615384615387,25.384615384615383,10,Zurich
581,8940.0,180.0,6.5,"Pfingstweidstrasse 98, 8005 Zurich",49.666666666666664,1375.3846153846155,27.692307692307693,98,Zurich
582,5860.0,140.0,5.0,"Fritz-Fleiner-Weg, 8044 Zurich",41.857142857142854,1172.0,28.0,Fritz-Fleiner-Weg,Zurich
584,1610.0,25.0,2.0,"Bockhornstrasse, 8047 Zurich",64.4,805.0,12.5,Bockhornstrasse,Zurich
587,5970.0,140.0,6.5,"Mutschellenstrasse 144, 8038 Zurich",42.642857142857146,918.4615384615385,21.53846153846154,144,Zurich
588,5950.0,140.0,6.0,"Flühgasse 35, 8008 Zurich",42.5,991.6666666666666,23.333333333333332,35,Zurich
589,4170.0,129.0,4.5,"Winzerstrasse 103, 8049 Zurich",32.325581395348834,926.6666666666666,28.666666666666668,103,Zurich
591,5710.0,191.0,6.5,"Scheuchzerstrasse 66, 8006 Zurich",29.895287958115183,878.4615384615385,29.384615384615383,66,Zurich
592,4620.0,134.0,4.5,"Scheuchzerstrasse 66, 8006 Zurich",34.47761194029851,1026.6666666666667,29.77777777777778,66,Zurich
593,3180.0,84.0,2.0,"Scheuchzerstrasse 66, 8006 Zurich",37.857142857142854,1590.0,42.0,66,Zurich
594,2390.0,55.0,2.0,"Zollstrasse 6, 8000 Zurich",43.45454545454545,1195.0,27.5,6,Zurich
596,3160.0,169.0,6.0,"In der Wässeri 4, 8047 Zurich",18.698224852071007,526.6666666666666,28.166666666666668,4,Zurich
597,2920.0,105.0,4.5,"Rebbergstrasse 9, 8037 Zurich",27.80952380952381,648.8888888888889,23.333333333333332,9,Zurich
598,2470.0,65.0,3.5,"Zähringerstrasse 29, 8001 Zurich",38.0,705.7142857142857,18.571428571428573,29,Zurich
599,7600.0,180.0,7.5,"Weihersteig 16, 8037 Zurich",42.22222222222222,1013.3333333333334,24.0,16,Zurich
600,5350.0,156.0,6.5,"Nordstrasse 7, 8006 Zurigo",34.294871794871796,823.0769230769231,24.0,7,Zurich
601,2070.0,136.0,6.5,"Birmensdorferstrasse 38, 8004 Zurich",15.220588235294118,318.46153846153845,20.923076923076923,38,Zurich
602,6260.0,170.0,6.5,"Schärenmoosstrasse 76, 8052 Zurich",36.8235294117647,963.0769230769231,26.153846153846153,76,Zurich
604,4620.0,111.0,4.5,"Im Heuried 70, 8055 Zurich",41.62162162162162,1026.6666666666667,24.666666666666668,70,Zurich
606,2160.0,117.0,5.0,"Apfelbaumstrasse 2, 8050 Zurich",18.46153846153846,432.0,23.4,2,Zurich
607,2800.0,98.0,3.0,"Im Brächli 17, 8053 Zurich",28.571428571428573,933.3333333333334,32.666666666666664,17,Zurich
608,1880.0,45.0,2.0,"Ekkehardstrasse 32, 8006 Zurich",41.77777777777778,940.0,22.5,32,Zurich
609,3800.0,146.0,3.5,"Spinnereiplatz 1, 8041 Zurich",26.027397260273972,1085.7142857142858,41.714285714285715,1,Zurich
610,3160.0,84.0,3.5,"Turbinenstrasse 46, 8005 Zurich",37.61904761904762,902.8571428571429,24.0,46,Zurich
611,2480.0,105.0,3.0,"Möhrlistrasse 103, 8006 Zurich",23.61904761904762,826.6666666666666,35.0,103,Zurich
613,1930.0,240.0,10.5,"Stiglenstrasse 12, 8052 Zurich",8.041666666666666,183.8095238095238,22.857142857142858,12,Zurich
614,1060.0,18.0,2.0,"Sonneggstrasse 77, 8006 Zurich",58.888888888888886,530.0,9.0,77,Zurich
615,7190.0,150.0,7.5,"Scheuchzerstrasse 77, 8006 Zurich",47.93333333333333,958.6666666666666,20.0,77,Zurich
617,4990.0,175.0,6.5,"Zollikerstrasse 243, 8008 Zurich",28.514285714285716,767.6923076923077,26.923076923076923,243,Zurich
618,3130.0,160.0,6.0,"Loorenstrasse 18, 8053 Zurich",19.5625,521.6666666666666,26.666666666666668,18,Zurich
619,3660.0,171.0,6.5,"Michelstrasse 15, 8049 Zurich",21.403508771929825,563.0769230769231,26.307692307692307,15,Zurich
620,4590.0,152.0,5.0,"Zurichbergstrasse 72, 8044 Zurich",30.19736842105263,918.0,30.4,72,Zurich
621,3650.0,96.0,3.0,"Scheffelstrasse 3, 8037 Zurich",38.020833333333336,1216.6666666666667,32.0,3,Zurich
623,3820.0,169.0,6.0,"Forsterstrasse 66, 8044 Zurich",22.60355029585799,636.6666666666666,28.166666666666668,66,Zurich
624,3950.0,78.0,3.5,"Baumackerstrasse 8, 8050 Zurich",50.64102564102564,1128.5714285714287,22.285714285714285,8,Zurich
625,5900.0,185.0,6.5,"Baumackerstrasse 8, 8050 Zurich",31.89189189189189,907.6923076923077,28.46153846153846,8,Zurich
630,5210.0,88.0,2.0,"Germaniastrasse 99, 8044 Zurich",59.20454545454545,2605.0,44.0,99,Zurich
631,3550.0,115.0,3.5,"Beckenhofstrasse 6, 8006 Zurich",30.869565217391305,1014.2857142857143,32.857142857142854,6,Zurich
632,5440.0,160.0,7.5,"Birmensdorferstrasse 93, 8003 Zurich",34.0,725.3333333333334,21.333333333333332,93,Zurich
638,4020.0,72.0,3.0,"Binzmühlestrasse 51, 8050 Zurich",55.833333333333336,1340.0,24.0,51,Zurich
639,4390.0,117.0,3.0,"Universitätsstrasse 80/82, 8006 Zurich",37.52136752136752,1463.3333333333333,39.0,80/82,Zurich
647,4390.0,88.0,3.0,"Zelgstrasse 19, 8003 Zurich",49.88636363636363,1463.3333333333333,29.333333333333332,19,Zurich
649,4430.0,107.0,4.5,"Badenerstrasse 362, 8004 Zurich",41.401869158878505,984.4444444444445,23.77777777777778,362,Zurich
650,5340.0,136.0,6.5,"Zelgstrasse 19, 8003 Zurich",39.26470588235294,821.5384615384615,20.923076923076923,19,Zurich
652,4770.0,146.0,5.0,"Friesstrasse 12, 8050 Zurich",32.67123287671233,954.0,29.2,12,Zurich
654,4920.0,78.0,4.5,"Langstrasse 213, 8005 Zurich",63.07692307692308,1093.3333333333333,17.333333333333332,213,Zurich
655,4100.0,68.0,3.0,"Langstrasse 213, 8005 Zurich",60.294117647058826,1366.6666666666667,22.666666666666668,213,Zurich
656,3280.0,59.0,2.0,"Friesstrasse 12, 8050 Zurich",55.59322033898305,1640.0,29.5,12,Zurich
659,4100.0,78.0,3.0,"Friesstrasse 16, 8050 Zurich",52.56410256410256,1366.6666666666667,26.0,16,Zurich
660,4430.0,88.0,3.0,"Zelgstrasse 19, 8003 Zurich",50.34090909090909,1476.6666666666667,29.333333333333332,19,Zurich
661,3130.0,59.0,2.0,"Friesstrasse 12, 8050 Zurich",53.05084745762712,1565.0,29.5,12,Zurich
662,4100.0,78.0,3.0,"Friesstrasse 16, 8050 Zurich",52.56410256410256,1366.6666666666667,26.0,16,Zurich
666,3200.0,68.0,3.5,"Gubelstrasse 64, 8050 Zurich",47.05882352941177,914.2857142857143,19.428571428571427,64,Zurich
667,3250.0,49.0,3.5,"Friesstrasse 33, 8050 Zurich",66.3265306122449,928.5714285714286,14.0,33,Zurich
668,3250.0,49.0,3.5,"Friesstrasse 33, 8050 Zurich",66.3265306122449,928.5714285714286,14.0,33,Zurich
669,3280.0,51.0,3.5,"Friesstrasse 16, 8050 Zurich",64.31372549019608,937.1428571428571,14.571428571428571,16,Zurich
670,3950.0,78.0,3.0,"Friesstrasse 8, 8050 Zurich",50.64102564102564,1316.6666666666667,26.0,8,Zurich
672,2800.0,39.0,3.5,"Friesstrasse 8, 8050 Zurich",71.7948717948718,800.0,11.142857142857142,8,Zurich
674,3570.0,59.0,2.0,"Binzmühlestrasse 51, 8050 Zurich",60.50847457627118,1785.0,29.5,51,Zurich
675,3350.0,49.0,2.0,"Binzmühlestrasse 51, 8050 Zurich",68.36734693877551,1675.0,24.5,51,Zurich
681,3150.0,154.0,6.5,"Zurlindenstrasse 1, 8003 Zurich",20.454545454545453,484.61538461538464,23.692307692307693,1,Zurich
682,2970.0,88.0,4.5,"Zurlindenstrasse 1, 8003 Zurich",33.75,660.0,19.555555555555557,1,Zurich
683,3110.0,117.0,4.5,"Hädrichstrasse 13, 8047 Zurich",26.581196581196583,691.1111111111111,26.0,13,Zurich
684,3420.0,117.0,5.0,"Hegibachstrasse, 8032 Zurich",29.23076923076923,684.0,23.4,Hegibachstrasse,Zurich
686,5770.0,170.0,7.5,"Klebestrasse, 8041 Zurigo",33.94117647058823,769.3333333333334,22.666666666666668,Klebestrasse,Zurich
687,2970.0,72.0,3.0,"Münstergasse, 8001 Zurich",41.25,990.0,24.0,Münstergasse,Zurich
689,4170.0,136.0,6.5,"Bederstrasse, 8002 Zurich",30.66176470588235,641.5384615384615,20.923076923076923,Bederstrasse,Zurich
690,2230.0,39.0,2.0,"Rieterstrasse, 8002 Zurich",57.17948717948718,1115.0,19.5,Rieterstrasse,Zurich
692,5490.0,179.0,6.5,"Germaniastrasse, 8006 Zurich",30.670391061452513,844.6153846153846,27.53846153846154,Germaniastrasse,Zurich
693,3740.0,103.0,6.5,"Spitalgasse, 8001 Zurich",36.310679611650485,575.3846153846154,15.846153846153847,Spitalgasse,Zurich
694,740.0,136.0,5.0,"Kornhausstrasse, 8006 Zurich",5.4411764705882355,148.0,27.2,Kornhausstrasse,Zurich
695,4280.0,146.0,6.5,"Turnerstrasse 4, 8006 Zurich",29.315068493150687,658.4615384615385,22.46153846153846,4,Zurich
696,7380.0,140.0,4.5,"Josefstrasse, 8005 Zurich",52.714285714285715,1640.0,31.11111111111111,Josefstrasse,Zurich
697,5860.0,140.0,6.5,"Fritz-Fleiner-Weg, 8044 Zurich",41.857142857142854,901.5384615384615,21.53846153846154,Fritz-Fleiner-Weg,Zurich
698,1780.0,39.0,3.5,"Burstwiesenstrasse 80, 8055 Zurich",45.64102564102564,508.57142857142856,11.142857142857142,80,Zurich
699,3280.0,156.0,5.0,"Dennlerstrasse, 8047 Zurich",21.025641025641026,656.0,31.2,Dennlerstrasse,Zurich
700,12420.0,290.0,10.5,"Sihlstrasse, 8001 Zurich",42.827586206896555,1182.857142857143,27.61904761904762,Sihlstrasse,Zurich
702,2680.0,109.0,4.5,"Am Wasser 97, 8049 Zurich",24.587155963302752,595.5555555555555,24.22222222222222,97,Zurich
703,5650.0,127.0,4.5,"Susenbergstrasse 177, 8044 Zurich",44.488188976377955,1255.5555555555557,28.22222222222222,177,Zurich
710,5850.0,160.0,4.5,"Forchstrasse 84, 8008 Zurich",36.5625,1300.0,35.55555555555556,84,Zurich
711,4590.0,152.0,6.5,"Zurichbergstrasse 72, 8044 Zurich",30.19736842105263,706.1538461538462,23.384615384615383,72,Zurich
712,2530.0,66.0,2.0,"Breitingerstrasse 35, 8002 Zurich",38.333333333333336,1265.0,33.0,35,Zurich
714,5940.0,187.0,6.5,"Arbenzstrasse, 8008 Zurich",31.764705882352942,913.8461538461538,28.76923076923077,Arbenzstrasse,Zurich
715,4100.0,146.0,4.5,"Badenerstrasse 843, 8005 Zurich",28.08219178082192,911.1111111111111,32.44444444444444,843,Zurich
716,8200.0,175.0,5.0,"Bellerivestrasse, 8008 Zurich",46.857142857142854,1640.0,35.0,Bellerivestrasse,Zurich
717,2690.0,130.0,4.5,"Auwiesenstrasse, 8050 Zurich",20.692307692307693,597.7777777777778,28.88888888888889,Auwiesenstrasse,Zurich
719,3740.0,136.0,4.5,"Glattalstrasse 37, 8052 Zurich",27.5,831.1111111111111,30.22222222222222,37,Zurich
720,6630.0,160.0,6.5,"Staffelstrasse 3, 8045 Zurich",41.4375,1020.0,24.615384615384617,3,Zurich
722,630.0,140.0,2.0,"Meinrad-Lienert-Strasse 23, 8003 Zurich",4.5,315.0,70.0,23,Zurich
723,2680.0,59.0,3.5,"Badenerstrasse 414, 8004 Zurich",45.42372881355932,765.7142857142857,16.857142857142858,414,Zurich
730,2900.0,117.0,3.0,"Albulastrasse 52, 8048 Zurich",24.786324786324787,966.6666666666666,39.0,52,Zurich
731,3240.0,117.0,3.0,"Hubenstrasse 20, 8057 Zurich",27.692307692307693,1080.0,39.0,20,Zurich
732,4460.0,140.0,4.5,"Forchstrasse 331, 8008 Zurich",31.857142857142858,991.1111111111111,31.11111111111111,331,Zurich
734,3280.0,132.0,4.5,"Kreis 4, 8004 Zurich",24.848484848484848,728.8888888888889,29.333333333333332,4,Zurich
735,3610.0,146.0,4.5,"Guggerweg 3, 8057 Zurich",24.726027397260275,802.2222222222222,32.44444444444444,3,Zurich
736,2730.0,125.0,3.0,"Langgrütstrasse 54, 8047 Zurich",21.84,910.0,41.666666666666664,54,Zurich
737,6330.0,187.0,7.5,"Rötelstrasse 11, 8006 Zurich",33.850267379679146,844.0,24.933333333333334,11,Zurich
740,8790.0,140.0,6.5,8004 Zurich,62.785714285714285,1352.3076923076924,21.53846153846154,,Zurich
741,4320.0,160.0,6.5,"Käferholzstrasse 30, 8057 Zurich",27.0,664.6153846153846,24.615384615384617,30,Zurich
743,4110.0,146.0,4.5,"In der Ey 29, 8047 Zurich",28.15068493150685,913.3333333333334,32.44444444444444,29,Zurich
744,5030.0,140.0,7.5,"Triemlistrasse 21, 8004 Zurich",35.92857142857143,670.6666666666666,18.666666666666668,21,Zurich
745,6490.0,210.0,7.5,"Frauentalweg 102, 8045 Zurich",30.904761904761905,865.3333333333334,28.0,102,Zurich
747,2750.0,70.0,3.0,"Elisabethenstrasse 10-14, 8004 Zurich",39.285714285714285,916.6666666666666,23.333333333333332,10-14,Zurich
749,2230.0,127.0,4.5,8008 Zurich,17.559055118110237,495.55555555555554,28.22222222222222,,Zurich
750,5360.0,170.0,7.5,"Klebestrasse, 8041 Zurich",31.529411764705884,714.6666666666666,22.666666666666668,Klebestrasse,Zurich
751,3130.0,136.0,6.5,"Limmatstrasse, 8005 Zurich",23.014705882352942,481.53846153846155,20.923076923076923,Limmatstrasse,Zurich
752,5640.0,146.0,6.5,8032 Zurich,38.63013698630137,867.6923076923077,22.46153846153846,,Zurich
753,4850.0,165.0,6.5,"Baurstrasse, 8008 Zurich",29.393939393939394,746.1538461538462,25.384615384615383,Baurstrasse,Zurich
754,2780.0,136.0,5.0,"heinrich-federer-strasse, 8038 Zurich",20.441176470588236,556.0,27.2,heinrich-federer-strasse,Zurich
755,1460.0,27.0,2.0,"Gubelstrasse, 8050 Zurich",54.074074074074076,730.0,13.5,Gubelstrasse,Zurich
758,4100.0,136.0,4.5,"Zurlindenstrasse 120, 8003 Zurich",30.147058823529413,911.1111111111111,30.22222222222222,120,Zurich
759,5860.0,140.0,6.5,"Zurichberg, 8044 Zurich",41.857142857142854,901.5384615384615,21.53846153846154,Zurichberg,Zurich
761,3720.0,156.0,6.5,"Ausstellungsstrasse, 8005 Zurich",23.846153846153847,572.3076923076923,24.0,Ausstellungsstrasse,Zurich
762,4000.0,160.0,3.5,8008 Zurich,25.0,1142.857142857143,45.714285714285715,,Zurich
763,3570.0,123.0,5.0,"Müllerstrasse, 8004 Zurich",29.024390243902438,714.0,24.6,Müllerstrasse,Zurich
764,3720.0,183.0,7.5,"Herrligstrasse, 8048 Zurich",20.327868852459016,496.0,24.4,Herrligstrasse,Zurich
766,4460.0,175.0,4.5,"Gräbligasse, 8001 Zurich",25.485714285714284,991.1111111111111,38.888888888888886,Gräbligasse,Zurich
767,2080.0,156.0,4.5,"sihlhallenstrasse, 8004 Zurich",13.333333333333334,462.22222222222223,34.666666666666664,sihlhallenstrasse,Zurich
768,4440.0,117.0,4.5,"Limmatquai, 8001 Zurich",37.94871794871795,986.6666666666666,26.0,Limmatquai,Zurich
769,5140.0,140.0,6.5,"Flurstrasse close to Hohlstrasse, 8048 Zurich",36.714285714285715,790.7692307692307,21.53846153846154,Hohlstrasse,Zurich
770,2830.0,140.0,7.5,8049 Zurich,20.214285714285715,377.3333333333333,18.666666666666668,,Zurich
771,4240.0,136.0,4.5,8038 Zurich,31.176470588235293,942.2222222222222,30.22222222222222,,Zurich
772,5810.0,160.0,6.5,8008 Zurich,36.3125,893.8461538461538,24.615384615384617,,Zurich
773,4630.0,140.0,7.5,8004 Zurich,33.07142857142857,617.3333333333334,18.666666666666668,,Zurich
774,4620.0,140.0,7.5,8004 Zurich,33.0,616.0,18.666666666666668,,Zurich
775,6200.0,200.0,9.5,8032 Zurich,31.0,652.6315789473684,21.05263157894737,,Zurich
776,4920.0,136.0,5.0,8004 Zurich,36.1764705882353,984.0,27.2,,Zurich
777,3870.0,160.0,9.5,8048 Zurich,24.1875,407.36842105263156,16.842105263157894,,Zurich
780,13410.0,280.0,11.5,8044 Zurich,47.892857142857146,1166.0869565217392,24.347826086956523,,Zurich
781,3720.0,127.0,4.5,"Tramstrasse, 8050 Zurich",29.291338582677167,826.6666666666666,28.22222222222222,Tramstrasse,Zurich
782,1190.0,59.0,2.0,"idastrasse, 8003 Zurich",20.16949152542373,595.0,29.5,idastrasse,Zurich
785,5910.0,170.0,7.5,8049 Zurich,34.76470588235294,788.0,22.666666666666668,,Zurich
786,3350.0,130.0,4.5,8052 Zurich,25.76923076923077,744.4444444444445,28.88888888888889,,Zurich
787,3720.0,136.0,4.5,8053 Zurich,27.352941176470587,826.6666666666666,30.22222222222222,,Zurich
790,4170.0,175.0,6.5,8055 Zurich,23.82857142857143,641.5384615384615,26.923076923076923,,Zurich
791,4320.0,160.0,7.5,8004 Zurich,27.0,576.0,21.333333333333332,,Zurich
792,3540.0,127.0,5.0,"Birmensdorferstrasse, 8055 Zurich",27.874015748031496,708.0,25.4,Birmensdorferstrasse,Zurich
798,5180.0,160.0,6.5,"Schauenbergstrasse 32, 8046 Zurich",32.375,796.9230769230769,24.615384615384617,32,Zurich
